gaia_source_id,hyg_id,constellation
5.338019280921059e+18,117860,Tuc
1.7758371772356598e+18,117861,Peg
1.7757754327857088e+18,117861,Peg
3.341167317122002e+18,117950,Peg
3.3411692412673085e+18,117950,Peg
3.341061214248158e+18,117950,Peg
3.3411464607608084e+18,117950,Peg
3.3410091592447887e+18,117950,Peg
3.3411347097305533e+18,117950,Peg
5.338019555799119e+18,117860,Tuc
5.338017047538475e+18,117860,Tuc
3.3411290747333484e+18,117950,Peg
2.0303699272282004e+18,117927,Peg
3.341081069880534e+18,117950,Peg
5.338013199246897e+18,117878,Tuc
3.341062000227755e+18,117950,Peg
3.3411417878364534e+18,117950,Peg
3.3410338982561853e+18,117950,Peg
3.3410282976188846e+18,117950,Peg
5.338014470557218e+18,117878,Tuc
5.338014161319521e+18,117878,Tuc
5.338018112690323e+18,117860,Tuc
3.3410510094058363e+18,117950,Peg
3.3410354745090924e+18,117950,Peg
3.3411221984879355e+18,117950,Peg
3.3411150903198285e+18,117950,Peg
3.341029392834874e+18,117950,Peg
5.338016325983717e+18,117860,Tuc
5.338018112690321e+18,117860,Tuc
5.338012546411717e+18,117860,Tuc
2.0303482118715889e+18,117927,Peg
3.341042419471272e+18,117950,Peg
3.3411399667700475e+18,117950,Peg
3.341163743709169e+18,117950,Peg
3.3410933749631933e+18,117950,Peg
3.341084819388309e+18,117950,Peg
3.3411358092420393e+18,117950,Peg
3.3411647745013187e+18,117950,Peg
3.341142406311434e+18,117950,Peg
5.338013508484341e+18,117878,Tuc
5.338016149861433e+18,117860,Tuc
3.3411327168656046e+18,117950,Peg
3.341120690957093e+18,117950,Peg
3.3410933749631923e+18,117950,Peg
3.3410112895485655e+18,117950,Peg
3.341134641010936e+18,117950,Peg
2.0303482118715904e+18,117927,Peg
3.3411134711141294e+18,117950,Peg
3.3411107266330516e+18,117950,Peg
3.3411285936969984e+18,117950,Peg
3.3409982672076636e+18,117950,Peg
5.338015363911099e+18,117860,Tuc
5.338018662446338e+18,117878,Tuc
2.030371267258017e+18,117927,Peg
5.33801553570974e+18,117860,Tuc
3.341146903140052e+18,117950,Peg
5.338019177842517e+18,117860,Tuc
5.338012649490978e+18,117878,Tuc
3.341165015019494e+18,117950,Peg
3.341075026863083e+18,117950,Peg
5.338016635221413e+18,117860,Tuc
5.338011687417994e+18,117860,Tuc
5.338016635221883e+18,117860,Tuc
3.341142749909116e+18,117950,Peg
3.3410533115082947e+18,117950,Peg
3.3410164778688394e+18,117950,Peg
3.3411305865618637e+18,117950,Peg
5.338014264398786e+18,117878,Tuc
3.3411110015109565e+18,117950,Peg
5.338017666013884e+18,117860,Tuc
5.338016978819006e+18,117860,Tuc
3.341133404060052e+18,117950,Peg
5.338015771880367e+18,117860,Tuc
5.338013749002613e+18,117878,Tuc
5.338017047538481e+18,117860,Tuc
5.338015020313557e+18,117860,Tuc
5.338014023880516e+18,117878,Tuc
3.341099211822392e+18,117950,Peg
5.338015084709555e+18,117860,Tuc
3.3411680386764687e+18,117950,Peg
5.338018559367079e+18,117860,Tuc
3.3411694817854807e+18,117950,Peg
3.341098597643429e+18,117950,Peg
3.34111512467956e+18,117950,Peg
2.030364086072142e+18,117927,Peg
3.3410121485418045e+18,117950,Peg
5.33801959015891e+18,117860,Tuc
5.338011000223389e+18,117860,Tuc
5.338011996655801e+18,117860,Tuc
3.341004172786257e+18,117950,Peg
5.33801866244634e+18,117878,Tuc
3.3410274386254285e+18,117950,Peg
3.3411464264010327e+18,117950,Peg
2.0303584854345313e+18,117927,Peg
2.030358588513746e+18,117927,Peg
2.030366250735653e+18,117927,Peg
3.3410795279886356e+18,117950,Peg
3.341100448772971e+18,117950,Peg
3.341129761928106e+18,117950,Peg
3.3411164990690934e+18,117950,Peg
3.3411693099867955e+18,117950,Peg
3.3411296932086303e+18,117950,Peg
3.341132407627962e+18,117950,Peg
5.338013091821254e+18,117878,Tuc
5.338018078330637e+18,117860,Tuc
5.338015466990777e+18,117860,Tuc
5.338016291623985e+18,117860,Tuc
5.338015673148796e+18,117860,Tuc
2.0303637424747535e+18,117927,Peg
3.3411284218983004e+18,117950,Peg
3.341129452690452e+18,117950,Peg
3.3411374928691523e+18,117950,Peg
2.0303583136358328e+18,117927,Peg
3.3410029014759404e+18,117950,Peg
3.3411693744094474e+18,117950,Peg
3.3410045550397107e+18,117950,Peg
3.3411681073959496e+18,117950,Peg
5.338016738301101e+18,117860,Tuc
5.338016566484157e+18,117860,Tuc
5.338012615131197e+18,117878,Tuc
3.3411376303080934e+18,117950,Peg
2.0303480400728748e+18,117927,Peg
2.0303421989173527e+18,117927,Peg
5.33801749421524e+18,117860,Tuc
5.338017459855454e+18,117860,Tuc
5.338015020313559e+18,117860,Tuc
2.0303431266301445e+18,117927,Peg
2.0303583823553116e+18,117927,Peg
5.338012748261266e+18,117860,Tuc
2.030347833914446e+18,117927,Peg
5.338013091821251e+18,117878,Tuc
2.0303694805514084e+18,117927,Peg
2.0303629178410002e+18,117927,Peg
1.595296405882939e+18,117921,Cas
1.5955109480885737e+18,117940,Cas
1.5955346563080481e+18,117940,Cas
1.5955354465820308e+18,117940,Cas
1.5953024875566595e+18,117921,Cas
5.338019177842517e+18,117860,Tuc
1.595482292066766e+18,117940,Cas
1.595526203812411e+18,117940,Cas
1.5955340034730227e+18,117940,Cas
1.595303174751428e+18,117921,Cas
5.338016188544669e+18,117860,Tuc
1.5955242109475937e+18,117940,Cas
1.5955355153015096e+18,117940,Cas
1.5955284328997588e+18,117940,Cas
2.0303523006809697e+18,117927,Peg
2.0303455318119777e+18,117927,Peg
2.0303582105566167e+18,117927,Peg
1.595302247038489e+18,117921,Cas
1.595301731642414e+18,117921,Cas
1.5955492935566182e+18,117940,Cas
1.5954830136212316e+18,117940,Cas
1.5952854451263836e+18,117921,Cas
5.338014230039067e+18,117878,Tuc
5.338016532142127e+18,117860,Tuc
1.5952905303676605e+18,117921,Cas
1.5954856206653297e+18,117940,Cas
1.5952823183901952e+18,117940,Cas
5.338018421928022e+18,117860,Tuc
1.595264687548439e+18,117940,Cas
1.5954829792614938e+18,117940,Cas
1.5954470046154307e+18,117940,Cas
1.595450509308753e+18,117940,Cas
1.59529053036766e+18,117921,Cas
1.595321591571191e+18,117921,Cas
1.5954479666881075e+18,117940,Cas
1.5954087579306148e+18,117940,Cas
1.595298364388051e+18,117921,Cas
1.5952626946836137e+18,117940,Cas
1.595364953561084e+18,117921,Cas
1.5952849297303104e+18,117921,Cas
1.5952984331075282e+18,117921,Cas
1.59545150574116e+18,117940,Cas
1.5955256841202606e+18,117940,Cas
5.338018731165714e+18,117860,Tuc
1.5954939013622794e+18,117940,Cas
1.5953115241678464e+18,117921,Cas
1.5953763953539028e+18,117921,Cas
5.338014230039068e+18,117878,Tuc
5.33801467669801e+18,117860,Tuc
5.33801694445954e+18,117860,Tuc
1.5954340123383076e+18,117940,Cas
1.5952917329585062e+18,117921,Cas
2.0303481775118344e+18,117927,Peg
5.338013542844127e+18,117878,Tuc
5.33801319489979e+18,117878,Tuc
5.338017425495655e+18,117860,Tuc
5.338015089033046e+18,117860,Tuc
5.338014676716075e+18,117860,Tuc
5.338019452719864e+18,117860,Tuc
1.5954300609683978e+18,117940,Cas
1.5954294424931077e+18,117940,Cas
1.5954318820345308e+18,117940,Cas
1.5954812269148365e+18,117940,Cas
1.595482910542016e+18,117940,Cas
1.5952782639410634e+18,117940,Cas
2.0303474215975905e+18,117927,Peg
1.5955503587084846e+18,117940,Cas
1.5953146509040463e+18,117921,Cas
1.595291320641645e+18,117921,Cas
1.5953278450435794e+18,117921,Cas
1.59531516630012e+18,117921,Cas
1.5953006321307935e+18,117921,Cas
1.5952784357397573e+18,117940,Cas
2.0303445697391498e+18,117927,Peg
1.5953121770028739e+18,117921,Cas
5.338012271533719e+18,117878,Tuc
5.33801179049726e+18,117860,Tuc
5.338012477692186e+18,117860,Tuc
1.5953234813568015e+18,117921,Cas
1.5954889535609933e+18,117940,Cas
1.5955614569039887e+18,117940,Cas
1.5954506467477056e+18,117940,Cas
1.595420405881921e+18,117940,Cas
1.5953149601416896e+18,117921,Cas
1.595485418802919e+18,117940,Cas
1.5953190833103836e+18,117921,Cas
1.595279810129285e+18,117940,Cas
1.5952799132084997e+18,117940,Cas
1.5953297004694538e+18,117921,Cas
1.5953756050799252e+18,117921,Cas
1.595301147526868e+18,117921,Cas
1.5954942836154045e+18,117940,Cas
1.5952263807354542e+18,117940,Cas
5.338015295191634e+18,117860,Tuc
5.338011206381822e+18,117860,Tuc
5.33801594802655e+18,117860,Tuc
5.338013267966329e+18,117878,Tuc
5.338017425495662e+18,117860,Tuc
5.338019212201655e+18,117860,Tuc
5.338015054673912e+18,117860,Tuc
1.5952674749832115e+18,117940,Cas
1.595312623679486e+18,117921,Cas
1.595226415095192e+18,117940,Cas
1.5955599107157663e+18,117940,Cas
1.5953741619709169e+18,117921,Cas
2.030346695705533e+18,117927,Peg
1.595238303564666e+18,117940,Cas
1.5952384753633582e+18,117940,Cas
1.5952312941780413e+18,117940,Cas
1.5953740588917012e+18,117921,Cas
1.5952561019091576e+18,117921,Cas
5.338018731165719e+18,117860,Tuc
1.5955496715137277e+18,117940,Cas
1.5955488468800072e+18,117940,Cas
1.5953009757281746e+18,117921,Cas
1.5955453078269542e+18,117940,Cas
1.595265791356032e+18,117940,Cas
5.338016325983714e+18,117860,Tuc
2.030366525613696e+18,117927,Peg
1.5952411210632136e+18,117921,Cas
1.5953775635850143e+18,117921,Cas
1.5953155442572462e+18,117921,Cas
1.5952878159483267e+18,117921,Cas
1.5952872318327747e+18,117921,Cas
1.5955470945333504e+18,117940,Cas
1.5955505648669158e+18,117940,Cas
1.595551973616188e+18,117940,Cas
2.0303700303072148e+18,117927,Peg
5.338017356776145e+18,117860,Tuc
1.595558811204137e+18,117940,Cas
1.595450818546394e+18,117940,Cas
2.0303440156453197e+18,117927,Peg
1.5955543787978803e+18,117940,Cas
1.59555437879788e+18,117940,Cas
1.5955484345631437e+18,117940,Cas
1.595449306717906e+18,117940,Cas
1.5952672344650414e+18,117940,Cas
1.5955478160878538e+18,117940,Cas
1.5955493966358185e+18,117940,Cas
2.0303725729280315e+18,117927,Peg
1.5955487781605284e+18,117940,Cas
1.5952403307892252e+18,117921,Cas
2.0303421645576243e+18,117927,Peg
2.0303481431521004e+18,117927,Peg
1.595378147700564e+18,117921,Cas
1.5954575186953912e+18,117940,Cas
1.5955425246881446e+18,117940,Cas
1.5952274802470769e+18,117940,Cas
1.5954489974802627e+18,117940,Cas
1.595266512910534e+18,117940,Cas
1.5953794533706365e+18,117921,Cas
1.5954582402491817e+18,117940,Cas
1.5954261138944927e+18,117940,Cas
1.5953652971584274e+18,117921,Cas
1.5953740245319596e+18,117921,Cas
1.5955428682855276e+18,117940,Cas
1.5952874036314665e+18,117921,Cas
1.595290255489752e+18,117921,Cas
1.5952265868938788e+18,117940,Cas
1.5955475412099456e+18,117940,Cas
1.5952534218495488e+18,117921,Cas
1.595260568675794e+18,117940,Cas
1.595261187151084e+18,117940,Cas
1.5954617105834742e+18,117940,Cas
1.5955446206321828e+18,117940,Cas
1.595454804276056e+18,117940,Cas
1.5953691454491223e+18,117921,Cas
1.595276374155442e+18,117921,Cas
2.03035913826964e+18,117927,Peg
2.030360890616297e+18,117927,Peg
1.5955451703879951e+18,117940,Cas
2.03036710972946e+18,117927,Peg
1.5954647986638753e+18,117940,Cas
1.5952768208320415e+18,117921,Cas
2.0303621962866153e+18,117927,Peg
1.5952599158407626e+18,117940,Cas
1.5954422629715177e+18,117940,Cas
1.5955432806023826e+18,117940,Cas
1.595438964436634e+18,117940,Cas
1.5955196411023688e+18,117940,Cas
1.5955439677971502e+18,117940,Cas
1.5954569302837932e+18,117940,Cas
1.595460404913412e+18,117940,Cas
1.5954979257477458e+18,117940,Cas
1.5954544263189023e+18,117940,Cas
1.5952751028451185e+18,117940,Cas
1.5954546668370708e+18,117940,Cas
1.5954612596108252e+18,117940,Cas
1.5952362376843643e+18,117940,Cas
1.5954543919591644e+18,117940,Cas
2.030344363580827e+18,117927,Peg
1.5954544263189025e+18,117940,Cas
2.0303486885705244e+18,117927,Peg
1.5953175714818202e+18,117921,Cas
1.5954977195893146e+18,117940,Cas
1.595391960315408e+18,117921,Cas
1.595399313299467e+18,117891,Cas
1.595276477234654e+18,117921,Cas
1.5955265474097981e+18,117940,Cas
1.5952601219991887e+18,117940,Cas
1.5954758281399037e+18,117940,Cas
1.5953552297551304e+18,117921,Cas
1.5955336942353807e+18,117940,Cas
1.595398351226792e+18,117891,Cas
1.5953936439425866e+18,117921,Cas
1.5954952113283592e+18,117940,Cas
1.59539398753997e+18,117921,Cas
1.5954799169487677e+18,117940,Cas
1.5955264786903204e+18,117940,Cas
1.5952617369068908e+18,117940,Cas
1.5952388876802237e+18,117940,Cas
1.5955230427164723e+18,117940,Cas
1.595262080504274e+18,117940,Cas
1.595269192970114e+18,117940,Cas
1.595463428570437e+18,117940,Cas
2.0303651855836948e+18,117927,Peg
1.5954919471532124e+18,117940,Cas
1.5952447631954872e+18,117940,Cas
1.595257854255808e+18,117921,Cas
1.5955042135798712e+18,117940,Cas
1.5952309505806866e+18,117940,Cas
1.5955366491728814e+18,117940,Cas
1.5954504362932408e+18,117940,Cas
1.5954745568295828e+18,117940,Cas
1.595456934579886e+18,117940,Cas
1.5953661561518927e+18,117921,Cas
1.5952424610930232e+18,117940,Cas
1.5955002965696963e+18,117940,Cas
1.5952618743458432e+18,117940,Cas
1.5954921189519032e+18,117940,Cas
2.0303421602197617e+18,117927,Peg
1.595395430649027e+18,117891,Cas
1.5952363794193116e+18,117940,Cas
1.595435356663063e+18,117940,Cas
1.595242495452761e+18,117940,Cas
1.59552764692143e+18,117940,Cas
1.5953793502914258e+18,117921,Cas
1.595244930698172e+18,117940,Cas
1.5954302027033539e+18,117940,Cas
1.5952218796097544e+18,117940,Cas
1.5954040549424128e+18,117940,Cas
1.595373406056687e+18,117921,Cas
1.595498956539903e+18,117940,Cas
1.5952588850479626e+18,117921,Cas
1.5952217421708006e+18,117940,Cas
2.0303553930577487e+18,117927,Peg
2.0303650481447424e+18,117927,Peg
2.0303708205812252e+18,117927,Peg
1.5952441103604623e+18,117940,Cas
1.5953860805032684e+18,117921,Cas
1.5953710695944852e+18,117921,Cas
1.5954353910237965e+18,117940,Cas
1.5952952720115722e+18,117921,Cas
1.5953887262031224e+18,117921,Cas
1.595339630433816e+18,117921,Cas
1.595339527354601e+18,117921,Cas
1.5954957267238671e+18,117940,Cas
1.595524795063151e+18,117940,Cas
1.5953674575250775e+18,117921,Cas
1.5955385389584975e+18,117940,Cas
1.5953984500098662e+18,117891,Cas
1.5953985874488197e+18,117891,Cas
1.595435116145942e+18,117940,Cas
2.0303553243382687e+18,117927,Peg
1.5953685226769664e+18,117921,Cas
1.5952228416824256e+18,117940,Cas
1.5953590093263304e+18,117921,Cas
1.595255277275436e+18,117921,Cas
1.595393265985473e+18,117921,Cas
1.5953442002790968e+18,117921,Cas
1.5955097798574577e+18,117940,Cas
1.5955559249861222e+18,117940,Cas
1.5952299541482542e+18,117940,Cas
1.5952228760421655e+18,117940,Cas
1.5955253448189627e+18,117940,Cas
1.59525672038445e+18,117921,Cas
1.5952229791213809e+18,117940,Cas
1.5953585282899937e+18,117921,Cas
1.5953437536024904e+18,117921,Cas
1.5953825113873987e+18,117921,Cas
2.0303559084538217e+18,117927,Peg
1.5955296741460047e+18,117940,Cas
1.5952097849817738e+18,117940,Cas
1.5953408630875858e+18,117921,Cas
1.5952569952623596e+18,117921,Cas
1.595430752459136e+18,117940,Cas
1.5953856037638205e+18,117921,Cas
1.5953448187543823e+18,117921,Cas
1.5953465711010396e+18,117921,Cas
1.5953467772594703e+18,117921,Cas
1.5952492986809638e+18,117921,Cas
1.5952485771264579e+18,117940,Cas
1.5955314264926595e+18,117940,Cas
1.595352962012291e+18,117921,Cas
1.5953063659102623e+18,117921,Cas
1.595386187879379e+18,117921,Cas
1.5954232276764457e+18,117940,Cas
2.0303523994170483e+18,117927,Peg
4.117841161086013e+18,117951,Cet
1.5953461244244352e+18,117921,Cas
1.595513692571966e+18,117940,Cas
1.5954831854199695e+18,117940,Cas
1.5954062539656773e+18,117940,Cas
1.5954266980100052e+18,117940,Cas
2.030350788852647e+18,117927,Peg
1.5953962552827205e+18,117921,Cas
1.595249710997828e+18,117921,Cas
1.595471331310165e+18,117940,Cas
1.595386875074143e+18,117921,Cas
1.595419241946793e+18,117940,Cas
1.595247134017452e+18,117940,Cas
4.1178440860403994e+18,117951,Cet
2.0303493070450063e+18,117927,Peg
1.595294413018174e+18,117921,Cas
2.030372091891622e+18,117927,Peg
2.0303447758976625e+18,117927,Peg
1.5952911832027146e+18,117921,Cas
1.5953862222391188e+18,117921,Cas
1.5953039306656614e+18,117921,Cas
1.5952244909498107e+18,117940,Cas
1.5953939188204974e+18,117921,Cas
1.5954964826387456e+18,117940,Cas
4.117838038717236e+18,117951,Cet
1.595496826236138e+18,117940,Cas
1.5953345795522606e+18,117921,Cas
2.030352296337832e+18,117927,Peg
1.595310974412028e+18,117921,Cas
2.0303441574223603e+18,117927,Peg
1.5952767134560558e+18,117921,Cas
1.5953345108327834e+18,117921,Cas
1.595396942477493e+18,117921,Cas
1.5953572913394255e+18,117921,Cas
1.5953347169912136e+18,117921,Cas
1.5952180656787405e+18,117940,Cas
1.595363854049453e+18,117921,Cas
1.59533365183932e+18,117921,Cas
1.5953105277354307e+18,117921,Cas
1.5955053130915023e+18,117940,Cas
1.5953258822416517e+18,117921,Cas
1.5952714564160876e+18,117940,Cas
1.5953355759846748e+18,117921,Cas
1.5955021176358339e+18,117940,Cas
1.5953574287783772e+18,117921,Cas
1.5955013617215913e+18,117940,Cas
1.5953611739898624e+18,117921,Cas
1.5954279006008525e+18,117940,Cas
1.5953368129352527e+18,117921,Cas
1.5953487357644708e+18,117921,Cas
1.5955236955515197e+18,117940,Cas
2.030357420282303e+18,117927,Peg
1.595478615574704e+18,117940,Cas
1.5955395353909268e+18,117940,Cas
1.595505244372028e+18,117940,Cas
1.5953879745857802e+18,117921,Cas
1.595501567880022e+18,117940,Cas
1.5954210973726577e+18,117940,Cas
1.595214286107503e+18,117940,Cas
1.5954760729540652e+18,117940,Cas
2.0303533271299802e+18,117927,Peg
1.5952135989127368e+18,117940,Cas
1.5952199554643333e+18,117940,Cas
1.5953846073314186e+18,117921,Cas
1.595305751731793e+18,117921,Cas
1.5953614832275098e+18,117921,Cas
1.5953481172891784e+18,117921,Cas
1.5953545769200988e+18,117921,Cas
1.5952116404076493e+18,117940,Cas
2.0303441574223565e+18,117927,Peg
1.5954917753545021e+18,117940,Cas
1.5955019801968812e+18,117940,Cas
1.5953801405654062e+18,117921,Cas
1.5955039043422295e+18,117940,Cas
1.5954249113036206e+18,117940,Cas
1.595431989409723e+18,117940,Cas
1.595330422023914e+18,117921,Cas
1.595354920517484e+18,117921,Cas
1.5954229527985357e+18,117940,Cas
4.1178222675954867e+18,117951,Cet
2.0303716108553088e+18,117927,Peg
1.595209991140205e+18,117940,Cas
1.5954765883501402e+18,117940,Cas
1.5952139768698563e+18,117940,Cas
1.5953664653895393e+18,117921,Cas
1.5954343602316713e+18,117940,Cas
1.5954257015776097e+18,117940,Cas
1.5952911488429768e+18,117921,Cas
2.0303441574223736e+18,117927,Peg
2.0303557366551204e+18,117927,Peg
1.5952139425101184e+18,117940,Cas
1.595422884079058e+18,117940,Cas
1.5953869781533696e+18,117921,Cas
1.595488957855955e+18,117940,Cas
1.5954724651815332e+18,117940,Cas
1.5953878371468288e+18,117921,Cas
1.5953516219825976e+18,117921,Cas
1.5953508317085297e+18,117921,Cas
2.0303695792884193e+18,117927,Peg
1.5954909507207788e+18,117940,Cas
1.5952731099803305e+18,117940,Cas
1.595419551184434e+18,117940,Cas
1.595351106586437e+18,117921,Cas
1.5954180393559452e+18,117940,Cas
1.5954904696844416e+18,117940,Cas
1.5954710564322588e+18,117940,Cas
1.5952388833842191e+18,117940,Cas
1.59547940584868e+18,117940,Cas
1.5953873217507581e+18,117921,Cas
1.5954228153595827e+18,117940,Cas
2.0303641160897157e+18,117927,Peg
1.5955080618705357e+18,117940,Cas
2.0303620545054136e+18,117927,Peg
1.5954734272542034e+18,117940,Cas
1.5953906202856417e+18,117921,Cas
1.59545879000572e+18,117940,Cas
1.5954058416488177e+18,117940,Cas
2.0303644253273592e+18,117927,Peg
2.030348654210796e+18,117927,Peg
2.0303569392458388e+18,117927,Peg
2.030371542135825e+18,117927,Peg
2.0303549807408758e+18,117927,Peg
1.595299704417824e+18,117921,Cas
1.5952892934171034e+18,117921,Cas
1.5954112361277258e+18,117940,Cas
2.0303448102574077e+18,117927,Peg
1.595408178111027e+18,117940,Cas
1.5953963583619323e+18,117921,Cas
1.5953562605472696e+18,117921,Cas
1.595417146002736e+18,117940,Cas
1.5954142597847122e+18,117940,Cas
1.5953371221729178e+18,117921,Cas
1.5954305119409649e+18,117940,Cas
1.5954209255739628e+18,117940,Cas
1.5954209599337006e+18,117940,Cas
1.595343203846609e+18,117921,Cas
1.59534316948687e+18,117921,Cas
1.5954504062295365e+18,117940,Cas
1.5953463993023468e+18,117921,Cas
1.595440338826125e+18,117940,Cas
1.5953403519883223e+18,117921,Cas
1.595428312917712e+18,117940,Cas
1.59521050653628e+18,117940,Cas
1.595463531649596e+18,117940,Cas
2.0303479026338606e+18,117927,Peg
1.595460542352365e+18,117940,Cas
1.595344372077715e+18,117921,Cas
1.5954013061633475e+18,117940,Cas
1.5954269728879145e+18,117940,Cas
2.0303592370049702e+18,117927,Peg
1.5954396172716867e+18,117940,Cas
1.5952566860247117e+18,117921,Cas
1.5955098142171953e+18,117940,Cas
4.117826558200997e+18,117951,Cet
1.5955162051285297e+18,117940,Cas
1.5955150368974241e+18,117940,Cas
1.5953783538590034e+18,117921,Cas
2.03036257424341e+18,117927,Peg
2.0303435689692856e+18,117927,Peg
1.595516411286958e+18,117940,Cas
2.0303585154504704e+18,117927,Peg
1.5955125286365345e+18,117940,Cas
1.5955385389584978e+18,117940,Cas
2.0303539155888602e+18,117927,Peg
1.5955385045987594e+18,117940,Cas
2.0303684841190858e+18,117927,Peg
1.5952965776816317e+18,117921,Cas
1.5954372120899315e+18,117940,Cas
1.5952161415333693e+18,117940,Cas
1.5954370746509783e+18,117940,Cas
1.5954174208806405e+18,117940,Cas
2.030342645593892e+18,117927,Peg
1.5955158615311473e+18,117940,Cas
1.595435356664059e+18,117940,Cas
1.5952392656373407e+18,117940,Cas
1.5954104458537513e+18,117940,Cas
4.1178261802443464e+18,117951,Cet
2.0303543622654566e+18,117927,Peg
1.5952953063713103e+18,117921,Cas
1.5953953619295498e+18,117891,Cas
1.5954026805528778e+18,117940,Cas
1.5954007564075284e+18,117940,Cas
1.5953734060566874e+18,117921,Cas
1.5955177513167503e+18,117940,Cas
1.595409861738194e+18,117940,Cas
1.5954092776226412e+18,117940,Cas
1.5954090371044726e+18,117940,Cas
1.5954062153099525e+18,117940,Cas
1.5954953831270497e+18,117940,Cas
1.5954031615892124e+18,117940,Cas
1.595249504839407e+18,117921,Cas
1.595319701785595e+18,117921,Cas
2.030370614422869e+18,117927,Peg
2.030354465344673e+18,117927,Peg
1.5955308767368392e+18,117940,Cas
1.595235520425852e+18,117940,Cas
1.5953939531802342e+18,117921,Cas
1.5952525628561009e+18,117921,Cas
1.5955147276597765e+18,117940,Cas
1.59541652752744e+18,117940,Cas
1.5953135170326874e+18,117921,Cas
1.5953274327267267e+18,117921,Cas
1.5954204101778883e+18,117940,Cas
1.595468479451923e+18,117940,Cas
2.0303478682741258e+18,117927,Peg
2.030368999515168e+18,117927,Peg
1.5952760992775327e+18,117921,Cas
1.5953544738408858e+18,117921,Cas
1.595486552674335e+18,117940,Cas
1.5955206031750497e+18,117940,Cas
1.5954555258305587e+18,117940,Cas
1.5954654214352072e+18,117940,Cas
1.5955074433952543e+18,117940,Cas
1.595451093424302e+18,117940,Cas
1.5954128166756918e+18,117940,Cas
1.5954097930187156e+18,117940,Cas
1.595409174543425e+18,117940,Cas
1.5953993820189443e+18,117891,Cas
1.5954662117091942e+18,117940,Cas
1.595409964817407e+18,117940,Cas
1.5953994507384212e+18,117891,Cas
1.5953415545792154e+18,117921,Cas
1.5953531982344689e+18,117921,Cas
1.595261977425063e+18,117940,Cas
2.0303684841190922e+18,117927,Peg
1.5952959248465623e+18,117921,Cas
1.5954549417150129e+18,117940,Cas
1.595439823430052e+18,117940,Cas
1.595466520946841e+18,117940,Cas
1.5953816867536276e+18,117921,Cas
1.5953997256163305e+18,117891,Cas
1.5955434524010757e+18,117940,Cas
1.5953175027623465e+18,117921,Cas
1.5955216339671962e+18,117940,Cas
1.5955440021568896e+18,117940,Cas
1.5955159646103665e+18,117940,Cas
1.595545200451654e+18,117940,Cas
1.5952615307484677e+18,117940,Cas
1.5954582402498998e+18,117940,Cas
2.0303470092809042e+18,117927,Peg
2.0303712285555543e+18,117927,Peg
1.5952263463757148e+18,117940,Cas
1.5954681014948076e+18,117940,Cas
1.595518919547866e+18,117940,Cas
1.5954743893268797e+18,117940,Cas
1.5952606030355333e+18,117940,Cas
1.5954641844838556e+18,117940,Cas
1.5955114634846536e+18,117940,Cas
1.5954592366823127e+18,117940,Cas
1.5955039387019668e+18,117940,Cas
1.5952799819279772e+18,117940,Cas
1.595266409831319e+18,117940,Cas
2.03034865854834e+18,117927,Peg
1.5954630162535212e+18,117940,Cas
1.5954489974802621e+18,117940,Cas
1.595530116526509e+18,117940,Cas
1.595287541070419e+18,117921,Cas
1.5955190526907558e+18,117940,Cas
1.5954827731030618e+18,117940,Cas
2.0303469749211684e+18,117927,Peg
2.0303541904668247e+18,117927,Peg
2.0303636007104e+18,117927,Peg
5.653414534889912e+18,117934,Cet
5.653477511994522e+18,117934,Cet
5.653484246503247e+18,117934,Cet
5.653486518542594e+18,117934,Cet
5.653489645278706e+18,117934,Cet
2.0303556292324475e+18,117927,Peg
2.0303465969640474e+18,117927,Peg
4.117842466758375e+18,117951,Cet
2.0303577638796042e+18,117927,Peg
2.030342301996485e+18,117927,Peg
2.0303586572332255e+18,117927,Peg
2.0303464595250957e+18,117927,Peg
2.0303653530402913e+18,117927,Peg
2.0303570079653222e+18,117927,Peg
2.0303684153996283e+18,117927,Peg
4.1178273141157883e+18,117951,Cet
4.1178452155374423e+18,117951,Cet
2.0303523350407168e+18,117927,Peg
2.030361131134416e+18,117927,Peg
2.0303486198510426e+18,117927,Peg
2.0303426412557757e+18,117927,Peg
2.0303449476963456e+18,117927,Peg
2.0303443979405343e+18,117927,Peg
2.0303516134862085e+18,117927,Peg
2.0303696480079877e+18,117927,Peg
2.0303523694004506e+18,117927,Peg
2.030371920092944e+18,117927,Peg
2.0303604439399035e+18,117927,Peg
2.0303522663212347e+18,117927,Peg
2.0303716795748037e+18,117927,Peg
2.0303603752201687e+18,117927,Peg
2.0303523006809705e+18,117927,Peg
2.03034759339631e+18,117927,Peg
2.0303523006809708e+18,117927,Peg
2.0303628147617518e+18,117927,Peg
2.0303611654941466e+18,117927,Peg
2.0303495519019325e+18,117927,Peg
4.117843089607697e+18,117951,Cet
4.117819548814989e+18,117951,Cet
5.88690565597049e+18,117920,Phe
5.886911394064437e+18,117880,Phe
5.886896859876951e+18,117880,Phe
5.886896138322451e+18,117880,Phe
5.88690785499386e+18,117920,Phe
5.886915689031651e+18,117880,Phe
5.886911394064438e+18,117880,Phe
5.886912768453889e+18,117880,Phe
5.886896928596434e+18,117880,Phe
5.886918987566824e+18,117880,Phe
5.886896894236695e+18,117880,Phe
5.886906411884737e+18,117920,Phe
5.886907507068294e+18,117920,Phe
5.88689174027575e+18,117880,Phe
